Date,AAPL,ARKG,ARKK,ARKQ,ARKW,BLDP,BLNK,BYDDY,CLLS,CRSP,CRWD,CURLF,DOGEF,FCEL,FUBO,FVRR,GBTC,GTBIF,JMIA,LAZR,LMND,NET,NNDM,NTLA,OROCF,PLTR,PLUG,QS,RIOT,SAGE,SAIL,SNOW,SQ,TSLA,VLDR
2020-07-15,97.38111114501953,57.57500076293945,80.93000030517578,51.91999816894531,94.66999816894531,20.68000030517578,5.760000228881836,20.18000030517578,17.770000457763672,93.31999969482422,103.1500015258789,7.28000020980835,134.83999633789062,3.0,10.0,82.55000305175781,9.470000267028809,11.5,7.679999828338623,10.880000114440918,74.16999816894531,36.119998931884766,1.8200000524520874,22.610000610351562,1.850000023841858,,9.039999961853027,,2.259999990463257,45.25,29.6299991607666,,122.19999694824219,309.2019958496094,
2020-07-16,96.18284606933594,56.04999923706055,79.76000213623047,51.5099983215332,93.66999816894531,19.239999771118164,5.929999828338623,18.0,16.809999465942383,91.31999969482422,101.05999755859375,7.119999885559082,135.8159942626953,3.069999933242798,10.010000228881836,80.58999633789062,9.3100004196167,11.28499984741211,7.78000020980835,10.949999809265137,79.29000091552734,35.099998474121094,1.9900000095367432,21.440000534057617,1.840000033378601,,9.0600004196167,,2.2200000286102295,43.84000015258789,30.09000015258789,,119.94999694824219,300.12799072265625,
2020-07-17,95.98853302001953,57.13999938964844,80.66999816894531,52.27000045776367,94.33999633789062,19.520000457763672,6.460000038146973,18.0,17.06999969482422,92.3499984741211,101.43000030517578,6.989999771118164,135.69000244140625,2.9100000858306885,10.149999618530273,80.19000244140625,9.539999961853027,11.149999618530273,7.630000114440918,11.100000381469727,85.88999938964844,37.02000045776367,2.1500000953674316,21.600000381469727,1.899999976158142,,8.989999771118164,,2.2300000190734863,43.63999938964844,30.34000015258789,,120.7300033569336,300.1679992675781,
2020-07-20,98.01139068603516,58.61000061035156,84.02999877929688,54.099998474121094,98.94000244140625,18.989999771118164,6.320000171661377,20.350000381469727,17.93000030517578,95.30000305175781,106.72000122070312,7.019999980926514,133.92999267578125,2.819999933242798,9.880000114440918,87.54000091552734,9.420000076293945,11.529999732971191,9.329999923706055,10.989999771118164,84.23999786376953,38.369998931884766,2.2300000190734863,22.229999542236328,2.0299999713897705,,8.600000381469727,,2.259999990463257,44.869998931884766,30.969999313354492,,128.38999938964844,328.6000061035156,
2020-07-21,96.65866088867188,57.08000183105469,82.5199966430664,53.720001220703125,98.04000091552734,18.700000762939453,6.099999904632568,20.079999923706055,17.18000030517578,93.55000305175781,106.5999984741211,7.400000095367432,133.92999267578125,2.75,9.949999809265137,84.6500015258789,9.869999885559082,12.197999954223633,8.949999809265137,11.020000457763672,80.8499984741211,38.18000030517578,2.2200000286102295,20.959999084472656,2.2300000190734863,,9.079999923706055,,2.299999952316284,45.7400016784668,31.010000228881836,,126.98999786376953,313.6719970703125,
2020-07-22,96.9301986694336,57.02000045776367,82.52999877929688,53.88999938964844,97.93000030517578,18.100000381469727,6.960000038146973,19.239999771118164,17.190000534057617,92.97000122070312,103.70999908447266,7.179999828338623,141.4040069580078,2.809999942779541,10.0,85.93000030517578,10.079999923706055,12.449999809265137,10.359999656677246,11.069999694824219,78.5,38.040000915527344,2.4000000953674316,20.25,2.190000057220459,,8.949999809265137,,2.3399999141693115,47.349998474121094,31.170000076293945,,129.17999267578125,318.46600341796875,
2020-07-23,92.5182876586914,55.27000045776367,80.47000122070312,53.279998779296875,95.48999786376953,16.3700008392334,7.090000152587891,20.139999389648438,16.75,90.80000305175781,101.45999908447266,7.304999828338623,143.80999755859375,2.640000104904175,10.0,81.79000091552734,10.489999771118164,12.300000190734863,8.949999809265137,10.899999618530273,82.16000366210938,36.43000030517578,2.259999990463257,19.649999618530273,2.2200000286102295,,8.529999732971191,,2.2899999618530273,46.91999816894531,31.649999618530273,,122.93000030517578,302.614013671875,
2020-07-24,92.28909301757812,53.779998779296875,78.83000183105469,52.349998474121094,93.9000015258789,15.8100004196167,6.730000019073486,18.799999237060547,16.420000076293945,90.3499984741211,100.02999877929688,7.455999851226807,142.25,2.5199999809265137,9.850000381469727,80.69000244140625,10.380000114440918,12.187999725341797,9.489999771118164,11.039999961853027,77.97000122070312,35.720001220703125,2.4000000953674316,19.149999618530273,2.200000047683716,,8.520000457763672,,2.2200000286102295,47.279998779296875,30.559999465942383,,121.41000366210938,283.3999938964844,
2020-07-27,94.47636413574219,56.310001373291016,81.97000122070312,54.099998474121094,96.75,15.4399995803833,7.059999942779541,18.690000534057617,17.190000534057617,92.12000274658203,103.5999984741211,8.022000312805176,143.1199951171875,2.4600000381469727,9.800000190734863,85.33999633789062,12.149999618530273,12.819999694824219,9.779999732971191,11.050000190734863,73.0,37.36000061035156,2.2699999809265137,20.030000686645508,2.2699999809265137,,8.350000381469727,,2.640000104904175,48.2599983215332,31.25,,125.75,307.9200134277344,
2020-07-28,92.92435455322266,54.04999923706055,79.3499984741211,53.02000045776367,95.12999725341797,15.029999732971191,7.260000228881836,18.889999389648438,16.56999969482422,86.4000015258789,105.7300033569336,8.600000381469727,143.75,2.4100000858306885,9.5,88.54000091552734,12.529999732971191,13.279999732971191,10.1899995803833,10.960000038146973,66.43000030517578,37.650001525878906,2.2300000190734863,19.049999237060547,2.299999952316284,,8.0600004196167,,2.7699999809265137,46.150001525878906,30.889999389648438,,123.51000213623047,295.2980041503906,
